file_id,cell_line
8555,HEK 293
8556,A549
8557,HEK 293
8558,MCF7
8559,U-251 MG
8560,RT4
8561,U-251 MG
8562,HEK 293
8563,HeLa
8564,U-251 MG
8565,HeLa
8566,RT4
8567,RT4
8568,RT4
8569,U-251 MG
8570,RT4
8571,CACO-2
8572,RT4
8573,A549
8574,MCF7
8575,RT4
8576,HEK 293
8577,MCF7
8578,CACO-2
8579,U-2 OS
8580,HEK 293
8581,RT4
8582,RT4
8583,MCF7
8584,RT4
8585,RT4
8586,U-251 MG
8587,RT4
8588,HeLa
8589,HEK 293
8590,RT4
8591,HeLa
8592,PC-3
8593,MCF7
8594,RT4
8595,RT4
8596,RT4
8597,A549
8598,RT4
8599,PC-3
8600,RT4
8601,HEK 293
8602,CACO-2
8603,U-251 MG
8604,HeLa
8605,HeLa
8606,CACO-2
8607,RT4
8608,RT4
8609,RT4
8610,CACO-2
8611,HeLa
8612,MCF7
8613,CACO-2
8614,U-2 OS
8615,PC-3
8616,MCF7
8617,MCF7
8618,U-2 OS
8619,HeLa
8620,U-251 MG
8621,U-251 MG
8622,RT4
8623,HeLa
8624,HEK 293
8625,RT4
8626,HEK 293
8627,HEK 293
8628,U-2 OS
8629,HEK 293
8630,HEK 293
8631,CACO-2
8632,MCF7
8633,RT4
8634,RT4
8635,MCF7
8636,U-251 MG
8637,U-2 OS
8638,HEK 293
8639,HeLa
8640,RT4
8641,HEK 293
8642,MCF7
8643,MCF7
8644,HeLa
8645,CACO-2
8646,HEK 293
8647,HEK 293
8648,RT4
8649,RT4
8650,A549
8651,MCF7
8652,MCF7
8653,MCF7
8654,CACO-2
8655,RT4
8656,CACO-2
8657,HEK 293
8658,U-2 OS
8659,HEK 293
8660,U-251 MG
8661,CACO-2
8662,RT4
8663,CACO-2
8664,MCF7
8665,CACO-2
8666,A549
8667,RT4
8668,MCF7
8669,MCF7
8670,RT4
8671,CACO-2
8672,HEK 293
8673,RT4
8674,U-2 OS
8675,RT4
8676,RT4
8677,CACO-2
8678,CACO-2
8679,HEK 293
8680,HEK 293
8681,HEK 293
8682,U-2 OS
8683,RT4
8684,HEK 293
8685,U-2 OS
8686,HEK 293
8687,HEK 293
8688,U-2 OS
8689,RT4
8690,HeLa
8691,A549
8692,PC-3
8693,CACO-2
8694,MCF7
8695,RT4
8696,HeLa
8697,MCF7
8698,MCF7
8699,MCF7
8700,U-251 MG
8701,A549
8702,CACO-2
8703,MCF7
8704,RT4
8705,U-2 OS
8706,MCF7
8707,MCF7
8708,RT4
8709,PC-3
8710,U-2 OS
8711,RT4
8712,MCF7
8713,U-251 MG
8714,HeLa
8715,A549
8716,RT4
8717,HEK 293
8718,CACO-2
8719,RT4
8720,CACO-2
8721,RT4
8722,CACO-2
8723,CACO-2
8724,MCF7
8725,A549
8726,HEK 293
8727,HEK 293
8728,U-251 MG
8729,HeLa
8730,HEK 293
8731,HEK 293
8732,CACO-2
8733,U-251 MG
8734,MCF7
8735,U-2 OS
8736,CACO-2
8737,RT4
8738,HEK 293
8739,U-251 MG
8740,HeLa
8741,CACO-2
8742,CACO-2
8743,CACO-2
8744,HEK 293
8745,CACO-2
8746,RT4
8747,CACO-2
8748,RT4
8749,HeLa
8750,RT4
8751,RT4
8752,RT4
8753,U-251 MG
8754,U-2 OS
8755,RT4
8756,A549
8757,RT4
8758,RT4
8759,RT4
8760,HEK 293
8761,MCF7
8762,CACO-2
8763,CACO-2
8764,CACO-2
8765,HEK 293
8766,PC-3
8767,HEK 293
8768,U-2 OS
8769,HeLa
8770,RT4
8771,RT4
8772,RT4
8773,MCF7
8774,CACO-2
8775,RT4
8776,U-251 MG
8777,HEK 293
8778,CACO-2
8779,RT4
8780,HEK 293
8781,U-251 MG
8782,HeLa
8783,U-251 MG
8784,MCF7
8785,PC-3
8786,RT4
8787,U-2 OS
8788,RT4
8789,U-2 OS
8790,MCF7
8791,RT4
8792,RT4
8793,HeLa
8794,RT4
8795,RT4
8796,RT4
8797,U-251 MG
8798,A549
8799,CACO-2
8800,CACO-2
8801,CACO-2
8802,CACO-2
8803,A549
8804,RT4
8805,A549
8806,U-251 MG
8807,MCF7
8808,RT4
8809,RT4
8810,U-251 MG
8811,RT4
8812,RT4
8813,U-251 MG
8814,HeLa
8815,RT4
8816,CACO-2
8817,RT4
8818,RT4
8819,MCF7
8820,RT4
8821,CACO-2
8822,RT4
8823,RT4
8824,RT4
8825,HEK 293
8826,PC-3
8827,CACO-2
8828,U-251 MG
8829,U-2 OS
8830,U-251 MG
8831,CACO-2
8832,U-2 OS
8833,RT4
8834,PC-3
8835,CACO-2
8836,CACO-2
8837,RT4
8838,CACO-2
8839,PC-3
8840,U-2 OS
8841,CACO-2
8842,PC-3
8843,PC-3
8844,CACO-2
8845,RT4
8846,U-2 OS
8847,A549
8848,CACO-2
8849,MCF7
8850,U-2 OS
8851,HEK 293
8852,PC-3
8853,HEK 293
8854,U-251 MG
8855,HEK 293
8856,HeLa
8857,U-251 MG
8858,HeLa
8859,U-251 MG
8860,RT4
8861,RT4
8862,PC-3
8863,U-2 OS
8864,RT4
8865,RT4
8866,HEK 293
8867,CACO-2
8868,RT4
8869,RT4
8870,U-2 OS
8871,PC-3
8872,HEK 293
8873,U-2 OS
8874,PC-3
8875,HEK 293
8876,PC-3
8877,A549
8878,MCF7
8879,PC-3
8880,CACO-2
8881,HeLa
8882,U-251 MG
8883,CACO-2
8884,MCF7
8885,RT4
8886,MCF7
8887,HeLa
8888,RT4
8889,PC-3
8890,RT4
8891,RT4
8892,U-2 OS
8893,HEK 293
8894,MCF7
8895,HeLa
8896,CACO-2
8897,RT4
8898,A549
8899,PC-3
8900,PC-3
8901,A549
8902,CACO-2
8903,RT4
8904,U-2 OS
8905,HEK 293
8906,MCF7
8907,A549
8908,HEK 293
8909,HEK 293
8910,HEK 293
8911,HeLa
8912,A549
8913,PC-3
8914,RT4
8915,RT4
8916,RT4
8917,RT4
8918,PC-3
8919,CACO-2
8920,U-251 MG
8921,RT4
8922,CACO-2
8923,RT4
8924,RT4
8925,RT4
8926,HEK 293
8927,CACO-2
8928,HEK 293
8929,RT4
8930,RT4
8931,A549
8932,CACO-2
8933,RT4
8934,RT4
8935,U-251 MG
8936,HEK 293
8937,MCF7
8938,RT4
8939,RT4
8940,A549
8941,CACO-2
8942,RT4
8943,HEK 293
8944,HeLa
8945,HEK 293
8946,HEK 293
8947,CACO-2
8948,CACO-2
8949,U-251 MG
8950,U-251 MG
8951,RT4
8952,CACO-2
8953,RT4
8954,RT4
8955,RT4
8956,MCF7
8957,RT4
8958,MCF7
8959,U-251 MG
8960,U-251 MG
8961,U-251 MG
8962,U-251 MG
8963,MCF7
8964,RT4
8965,MCF7
8966,HeLa
8967,RT4
8968,HEK 293
8969,MCF7
8970,HEK 293
8971,RT4
8972,HEK 293
8973,U-2 OS
8974,PC-3
8975,CACO-2
8976,RT4
8977,U-2 OS
8978,A549
8979,U-2 OS
8980,U-2 OS
8981,U-2 OS
8982,MCF7
8983,A549
8984,HEK 293
8985,RT4
8986,HeLa
8987,U-2 OS
8988,PC-3
8989,HEK 293
8990,CACO-2
8991,HEK 293
8992,CACO-2
8993,RT4
8994,RT4
8995,HEK 293
8996,HEK 293
8997,CACO-2
8998,HEK 293
8999,U-2 OS
9000,CACO-2
9001,CACO-2
9002,MCF7
9003,U-251 MG
9004,A549
9005,U-251 MG
9006,U-251 MG
9007,U-251 MG
9008,RT4
9009,HEK 293
9010,CACO-2
9011,MCF7
9012,RT4
9013,RT4
9014,HEK 293
9015,RT4
9016,RT4
9017,CACO-2
9018,HEK 293
9019,RT4
9020,A549
9021,U-2 OS
9022,MCF7
9023,RT4
9024,CACO-2
9025,U-2 OS
9026,RT4
9027,HEK 293
9028,CACO-2
9029,A549
9030,RT4
9031,CACO-2
9032,HEK 293
9033,MCF7
9034,RT4
9035,CACO-2
9036,RT4
9037,RT4
9038,MCF7
9039,HeLa
9040,RT4
9041,HEK 293
9042,HEK 293
9043,RT4
9044,HEK 293
9045,HEK 293
9046,MCF7
9047,CACO-2
9048,RT4
9049,HEK 293
9050,HEK 293
9051,CACO-2
9052,U-2 OS
9053,RT4
9054,CACO-2
9055,MCF7
9056,U-251 MG
9057,CACO-2
9058,U-251 MG
9059,MCF7
9060,RT4
9061,MCF7
9062,HEK 293
9063,RT4
9064,HeLa
9065,PC-3
9066,CACO-2
9067,CACO-2
9068,RT4
9069,U-251 MG
9070,U-2 OS
9071,RT4
9072,A549
9073,U-251 MG
9074,U-2 OS
9075,U-2 OS
9076,U-2 OS
9077,MCF7
9078,U-2 OS
9079,A549
9080,MCF7
9081,MCF7
9082,U-2 OS
9083,RT4
9084,U-2 OS
9085,A549
9086,HEK 293
9087,U-2 OS
9088,RT4
9089,U-2 OS
9090,U-251 MG
9091,PC-3
9092,CACO-2
9093,CACO-2
9094,PC-3
9095,A549
9096,U-251 MG
9097,RT4
9098,RT4
9099,HEK 293
9100,CACO-2
9101,HeLa
9102,HEK 293
9103,RT4
9104,RT4
9105,MCF7
9106,RT4
9107,RT4
9108,CACO-2
9109,CACO-2
9110,U-251 MG
9111,U-2 OS
9112,U-2 OS
9113,HeLa
9114,PC-3
9115,U-2 OS
9116,U-251 MG
9117,CACO-2
9118,HEK 293
9119,RT4
9120,HEK 293
9121,U-2 OS
9122,HEK 293
9123,MCF7
9124,CACO-2
9125,HEK 293
9126,MCF7
9127,U-2 OS
9128,HeLa
9129,HEK 293
9130,RT4
9131,A549
9132,U-2 OS
9133,HEK 293
9134,RT4
9135,CACO-2
9136,PC-3
9137,HEK 293
9138,RT4
9139,U-2 OS
9140,PC-3
9141,CACO-2
9142,CACO-2
9143,HEK 293
9144,RT4
9145,A549
9146,CACO-2
9147,A549
9148,A549
9149,MCF7
9150,MCF7
9151,MCF7
9152,HEK 293
9153,HEK 293
9154,CACO-2
9155,RT4
9156,U-251 MG
9157,CACO-2
9158,MCF7
9159,U-251 MG
9160,MCF7
9161,RT4
9162,RT4
9163,HEK 293
9164,RT4
9165,RT4
9166,MCF7
9167,MCF7
9168,RT4
9169,RT4
9170,U-251 MG
9171,HEK 293
9172,CACO-2
9173,PC-3
9174,RT4
9175,HEK 293
9176,RT4
9177,U-251 MG
9178,RT4
9179,U-251 MG
9180,HeLa
9181,CACO-2
9182,MCF7
9183,CACO-2
9184,HeLa
9185,HEK 293
9186,MCF7
9187,U-2 OS
9188,PC-3
9189,PC-3
9190,HeLa
9191,PC-3
9192,CACO-2
9193,U-251 MG
9194,RT4
9195,HEK 293
9196,MCF7
9197,CACO-2
9198,HEK 293
9199,MCF7
9200,MCF7
9201,U-2 OS
9202,HEK 293
9203,CACO-2
9204,CACO-2
9205,MCF7
9206,HEK 293
9207,RT4
9208,A549
9209,HEK 293
9210,HEK 293
9211,CACO-2
9212,RT4
9213,U-2 OS
9214,RT4
9215,PC-3
9216,RT4
9217,A549
9218,RT4
9219,HEK 293
9220,U-2 OS
9221,RT4
9222,RT4
9223,RT4
9224,RT4
9225,CACO-2
9226,PC-3
9227,RT4
9228,CACO-2
9229,MCF7
9230,RT4
9231,MCF7
9232,RT4
9233,U-2 OS
9234,U-251 MG
9235,RT4
9236,PC-3
9237,A549
9238,MCF7
9239,RT4
9240,RT4
9241,PC-3
9242,HeLa
9243,HEK 293
9244,RT4
9245,U-251 MG
9246,MCF7
9247,RT4
9248,MCF7
9249,HeLa
9250,A549
9251,HEK 293
9252,RT4
9253,HEK 293
9254,HeLa
9255,PC-3
9256,A549
9257,U-2 OS
9258,U-251 MG
9259,HEK 293
9260,RT4
9261,RT4
9262,PC-3
9263,HEK 293
9264,PC-3
9265,A549
9266,RT4
9267,CACO-2
9268,HeLa
9269,RT4
9270,PC-3
9271,A549
9272,RT4
9273,U-2 OS
9274,U-2 OS
9275,U-251 MG
9276,RT4
9277,HeLa
9278,RT4
9279,HEK 293
9280,CACO-2
9281,RT4
9282,RT4
9283,HEK 293
9284,HeLa
9285,RT4
9286,RT4
9287,CACO-2
9288,RT4
9289,CACO-2
9290,HeLa
9291,HEK 293
9292,MCF7
9293,A549
9294,HEK 293
9295,RT4
9296,A549
9297,RT4
9298,U-251 MG
9299,RT4
9300,U-251 MG
9301,CACO-2
9302,RT4
9303,HEK 293
9304,RT4
9305,PC-3
9306,U-251 MG
9307,HEK 293
9308,CACO-2
9309,U-2 OS
9310,RT4
9311,A549
9312,RT4
9313,A549
9314,U-2 OS
9315,U-251 MG
9316,RT4
9317,RT4
9318,RT4
9319,HEK 293
9320,HEK 293
9321,CACO-2
9322,CACO-2
9323,U-251 MG
9324,CACO-2
9325,U-2 OS
9326,HEK 293
9327,HEK 293
9328,U-2 OS
9329,HEK 293
9330,MCF7
9331,PC-3
9332,CACO-2
9333,RT4
9334,CACO-2
9335,U-251 MG
9336,MCF7
9337,RT4
9338,A549
9339,RT4
9340,RT4
9341,U-2 OS
9342,MCF7
9343,RT4
9344,RT4
9345,HEK 293
9346,HeLa
9347,RT4
9348,RT4
9349,RT4
9350,RT4
9351,MCF7
9352,PC-3
9353,MCF7
9354,RT4
9355,HeLa
9356,A549
9357,A549
9358,HEK 293
9359,RT4
9360,MCF7
9361,PC-3
9362,U-2 OS
9363,CACO-2
9364,A549
9365,CACO-2
9366,RT4
9367,HeLa
9368,CACO-2
9369,MCF7
9370,RT4
9371,HEK 293
9372,U-251 MG
9373,MCF7
9374,CACO-2
9375,HEK 293
9376,RT4
9377,U-2 OS
9378,CACO-2
9379,RT4
9380,RT4
9381,HEK 293
9382,HeLa
9383,HEK 293
9384,RT4
9385,HEK 293
9386,RT4
9387,HEK 293
9388,HEK 293
9389,CACO-2
9390,MCF7
9391,HeLa
9392,CACO-2
9393,CACO-2
9394,MCF7
9395,RT4
9396,U-251 MG
9397,RT4
9398,A549
9399,RT4
9400,HEK 293
9401,HEK 293
9402,HEK 293
9403,PC-3
9404,U-251 MG
9405,RT4
9406,PC-3
9407,HEK 293
9408,CACO-2
9409,CACO-2
9410,HEK 293
9411,HeLa
9412,RT4
9413,PC-3
9414,HeLa
9415,MCF7
9416,CACO-2
9417,U-251 MG
9418,U-2 OS
9419,RT4
9420,MCF7
9421,MCF7
9422,HeLa
9423,HEK 293
9424,A549
9425,RT4
9426,HEK 293
9427,U-2 OS
9428,HEK 293
9429,U-2 OS
9430,MCF7
9431,PC-3
9432,CACO-2
9433,CACO-2
9434,CACO-2
9435,U-2 OS
9436,HEK 293
9437,HeLa
9438,HEK 293
9439,U-2 OS
9440,MCF7
9441,CACO-2
9442,CACO-2
9443,MCF7
9444,HEK 293
9445,CACO-2
9446,A549
9447,CACO-2
9448,MCF7
9449,U-2 OS
9450,RT4
9451,PC-3
9452,U-2 OS
9453,RT4
9454,RT4
9455,HEK 293
9456,U-251 MG
9457,RT4
9458,U-2 OS
9459,HEK 293
9460,CACO-2
9461,PC-3
9462,U-251 MG
9463,CACO-2
9464,A549
9465,RT4
9466,CACO-2
9467,CACO-2
9468,A549
9469,U-251 MG
9470,CACO-2
9471,A549
9472,HEK 293
9473,HeLa
9474,CACO-2
9475,HEK 293
9476,U-251 MG
9477,U-2 OS
9478,PC-3
9479,CACO-2
9480,CACO-2
9481,CACO-2
9482,CACO-2
9483,CACO-2
9484,RT4
9485,RT4
9486,A549
9487,CACO-2
9488,RT4
9489,CACO-2
9490,U-251 MG
9491,CACO-2
9492,MCF7
9493,PC-3
9494,RT4
9495,HEK 293
9496,HeLa
9497,CACO-2
9498,HeLa
9499,PC-3
9500,HEK 293
9501,U-2 OS
9502,PC-3
9503,CACO-2
9504,RT4
9505,HeLa
9506,CACO-2
9507,PC-3
9508,HEK 293
9509,U-2 OS
9510,RT4
9511,RT4
9512,CACO-2
9513,PC-3
9514,RT4
9515,HEK 293
9516,CACO-2
9517,CACO-2
9518,PC-3
9519,RT4
9520,U-2 OS
9521,U-251 MG
9522,RT4
9523,HEK 293
9524,RT4
9525,RT4
9526,U-251 MG
9527,RT4
9528,CACO-2
9529,CACO-2
9530,RT4
9531,RT4
9532,CACO-2
9533,MCF7
9534,RT4
9535,MCF7
9536,HEK 293
9537,HeLa
9538,RT4
9539,U-2 OS
9540,MCF7
9541,RT4
9542,HEK 293
9543,HEK 293
9544,CACO-2
9545,HeLa
9546,MCF7
9547,U-2 OS
9548,MCF7
9549,U-251 MG
9550,CACO-2
9551,RT4
9552,U-2 OS
9553,A549
9554,HEK 293
9555,RT4
9556,MCF7
9557,MCF7
9558,RT4
9559,RT4
9560,HEK 293
9561,RT4
9562,MCF7
9563,CACO-2
9564,MCF7
9565,MCF7
9566,U-251 MG
9567,HEK 293
9568,HeLa
9569,HEK 293
9570,RT4
9571,HEK 293
9572,HEK 293
9573,CACO-2
9574,U-251 MG
9575,HEK 293
9576,HeLa
9577,PC-3
9578,CACO-2
9579,CACO-2
9580,RT4
9581,CACO-2
9582,MCF7
9583,HEK 293
9584,RT4
9585,PC-3
9586,HeLa
9587,CACO-2
9588,HEK 293
9589,RT4
9590,HeLa
9591,A549
9592,HeLa
9593,RT4
9594,U-251 MG
9595,PC-3
9596,RT4
9597,CACO-2
9598,U-251 MG
9599,RT4
9600,CACO-2
9601,U-2 OS
9602,HEK 293
9603,CACO-2
9604,PC-3
9605,HeLa
9606,U-251 MG
9607,HEK 293
9608,MCF7
9609,HeLa
9610,A549
9611,A549
9612,HEK 293
9613,HeLa
9614,HEK 293
9615,RT4
9616,HEK 293
9617,RT4
9618,RT4
9619,CACO-2
9620,CACO-2
9621,HEK 293
9622,RT4
9623,RT4
9624,MCF7
9625,A549
9626,HEK 293
9627,PC-3
9628,PC-3
9629,HEK 293
9630,RT4
9631,PC-3
9632,PC-3
